reportingNode,reportTs,eventTs,eventType,hMcc,hMnc,hashedImsi,vMcc,vMnc,rat,cellName,gsmLac,gsmCid,umtsLac,umtsSac,umtsRncId,umtsCi,lteEnodeBId,lteCi,cellPortionId,locationEstimateShape,locationEstimateLat,locationEstimateLon,locationEstimateRadius,crmGender,crmAgeGroup,crmZipCode,presencePointId,groupPresencePointId
reportingNode28,1593400521880,1608023721654,1,240,10,7554D5E9B000EB7,240,10,3,,,,24010554B,93929,171,93929,,,,,,,,1,3,18875,,CRLF
reportingNode57,1612518283704,1598959947621,1,240,10,3AEBECC0E8879D6,240,10,2,,8BCD,240108BCD,,,,,,,,,,,,2,3,66108,,CRLF
reportingNode78,1605697183997,1601227557719,1,240,10,80F9091537927E2,240,10,1,,,,,,,,,,,,,,,2,6,70987,,CRLF
reportingNode44,1600015862711,1608857326238,1,240,10,99908148FEA922F,240,10,0,,,,,,,,,,,,,,,1,1,98170,,CRLF
reportingNode99,1612922645433,1595260905713,1,240,10,6FC3FD54D9596E8,240,10,0,,,,,,,,,,,,,,,3,6,61638,,CRLF
reportingNode88,1603267375518,1601343745336,1,240,10,F2FA7125383612E,240,10,1,,,,,,,,,,,,,,,1,5,97167,,CRLF
reportingNode46,1612449663693,1596437169484,1,240,10,AECCF1B4F60B1C6,240,10,3,,,,2401090BB,48377,252,48377,,,,,,,,2,3,68126,,CRLF
reportingNode6,1607951598635,1610346772783,1,240,10,09A3B8B3C47E179,240,10,1,,,,,,,,,,,,,,,2,1,38324,,CRLF
reportingNode78,1606488734928,1613305856655,1,240,10,E5F2BC3B17E65E6,240,10,1,,,,,,,,,,,,,,,3,4,27898,,CRLF
reportingNode42,1613534154291,1609639319857,1,240,10,2106391BA5C0552,240,10,2,,F705,24010F705,,,,,,,,,,,,1,3,55886,,CRLF
reportingNode92,1607487782304,1593345772329,1,240,10,3E6C8FB3B629E0F,240,10,0,,,,,,,,,,,,,,,2,6,80326,,CRLF
reportingNode25,1602699254197,1599172655526,1,240,10,46C3905489A0312,240,10,0,,,,,,,,,,,,,,,1,2,34837,,CRLF
reportingNode46,1594241594574,1613910880016,1,240,10,E41EEE757590E3F,240,10,1,,,,,,,,,,,,,,,3,5,77965,,CRLF
reportingNode75,1611194127876,1614701736799,1,240,10,570E36318023BF1,240,10,3,,,,240105E33,15492,401,15492,,,,,,,,3,3,79932,,CRLF
reportingNode75,1598666063283,1612580041660,1,240,10,879DC188AA7AA54,240,10,2,,6C9D,240106C9D,,,,,,,,,,,,3,2,66761,,CRLF
reportingNode21,1600953224089,1605948755950,1,240,10,E1EA50F42F18B4B,240,10,1,,,,,,,,,,,,,,,2,1,39603,,CRLF
reportingNode62,1613561864380,1603649216269,1,240,10,EF88431AF578A02,240,10,1,,,,,,,,,,,,,,,3,2,51337,,CRLF
reportingNode19,1594048288773,1605018080645,1,240,10,B5C4ABF5F6832DB,240,10,2,,74E6,2401074E6,,,,,,,,,,,,3,5,99455,,CRLF
reportingNode76,1609504305771,1598599676417,1,240,10,CE645737E07FD45,240,10,1,,,,,,,,,,,,,,,1,6,11688,,CRLF
reportingNode82,1614369567747,1598066354754,1,240,10,D87E862D5E63CFE,240,10,3,,,,240106A7D,43674,834,43674,,,,,,,,1,1,98467,,CRLF
reportingNode34,1603814053851,1601925601583,1,240,10,E2A16D08090AA81,240,10,1,,,,,,,,,,,,,,,2,5,26456,,CRLF
reportingNode60,1606398596111,1612016880406,1,240,10,979016D82FC4918,240,10,1,,,,,,,,,,,,,,,3,5,84617,,CRLF
reportingNode95,1593633790623,1604752569262,1,240,10,AC899122FC67BB8,240,10,3,,,,240100087,46708,487,46708,,,,,,,,1,6,66794,,CRLF
reportingNode17,1606264149804,1608485151241,1,240,10,934290E87DA8EC4,240,10,1,,,,,,,,,,,,,,,1,4,15360,,CRLF
reportingNode10,1606104824114,1605694848309,1,240,10,A0868CC6F10610D,240,10,1,,,,,,,,,,,,,,,3,2,12492,,CRLF
reportingNode17,1609065417996,1605652740935,1,240,10,E68C0A6EC67EEB2,240,10,3,,,,240107A26,63426,767,63426,,,,,,,,1,3,43805,,CRLF
reportingNode99,1596323676494,1594549024476,1,240,10,495A4C5D5AFED38,240,10,1,,,,,,,,,,,,,,,1,4,86382,,CRLF
reportingNode95,1607284876851,1598305471368,1,240,10,86F5FD1D35BB7EA,240,10,1,,,,,,,,,,,,,,,3,2,42054,,CRLF
reportingNode9,1613168341004,1595462942822,1,240,10,4E4562000E2C4C0,240,10,0,,,,,,,,,,,,,,,2,4,32297,,CRLF
reportingNode28,1593981051680,1611512443203,1,240,10,7DFC78429F2C53E,240,10,2,,242E,24010242E,,,,,,,,,,,,1,6,12853,,CRLF
reportingNode25,1597998610062,1601687603945,1,240,10,C6317432B7C21C7,240,10,2,,60F2,2401060F2,,,,,,,,,,,,3,1,26430,,CRLF
reportingNode65,1614139684819,1593638740928,1,240,10,D89F5313B786216,240,10,0,,,,,,,,,,,,,,,2,3,51399,,CRLF
reportingNode97,1604540708614,1604444694073,1,240,10,DA629484A7692DD,240,10,3,,,,24010F77C,90920,469,90920,,,,,,,,3,2,10399,,CRLF
reportingNode79,1598876133119,1609368335952,1,240,10,AF26DB0EB9F33F1,240,10,3,,,,240106573,36430,534,36430,,,,,,,,1,4,26648,,CRLF
reportingNode97,1614329937914,1613702750906,1,240,10,26221557A20F5C1,240,10,3,,,,240108002,43831,759,43831,,,,,,,,1,1,31321,,CRLF
reportingNode99,1603651068056,1598950206803,1,240,10,92D2CA29D1CD3AD,240,10,3,,,,240106D54,15078,157,15078,,,,,,,,2,6,93406,,CRLF
reportingNode54,1611325650763,1604485233586,1,240,10,5DDDA5DCE6AE72D,240,10,1,,,,,,,,,,,,,,,1,1,63207,,CRLF
reportingNode13,1602824324445,1606945135040,1,240,10,F7ECEF2DAF922A9,240,10,2,,D33C,24010D33C,,,,,,,,,,,,1,3,45060,,CRLF
reportingNode79,1611416805397,1604659330397,1,240,10,A3201EF57DD31B3,240,10,3,,,,24010EAE8,11469,191,11469,,,,,,,,3,6,91602,,CRLF
reportingNode26,1612785221513,1597336465910,1,240,10,ED2646C2A0CC7B2,240,10,0,,,,,,,,,,,,,,,1,4,25374,,CRLF
reportingNode25,1599331872670,1613137983770,1,240,10,B5537A191DC42A6,240,10,2,,040D,24010040D,,,,,,,,,,,,3,2,34769,,CRLF
reportingNode30,1593476087278,1605389666565,1,240,10,3DDFB289EC77D63,240,10,3,,,,24010AE10,19260,346,19260,,,,,,,,1,5,70793,,CRLF
reportingNode73,1606232077223,1607835993039,1,240,10,230E00574267C73,240,10,2,,B16D,24010B16D,,,,,,,,,,,,2,2,29191,,CRLF
reportingNode9,1599492449867,1595321970287,1,240,10,B191A8B8279A507,240,10,1,,,,,,,,,,,,,,,2,4,53381,,CRLF
reportingNode88,1611010925176,1595917749268,1,240,10,14A8C69DF3244AB,240,10,1,,,,,,,,,,,,,,,2,5,32103,,CRLF
reportingNode35,1602734242999,1608900031559,1,240,10,74CBF7F197BA6DE,240,10,0,,,,,,,,,,,,,,,3,6,73324,,CRLF
reportingNode3,1612772663561,1604509960585,1,240,10,9943E7B7F48ADD3,240,10,2,,3B30,240103B30,,,,,,,,,,,,1,2,80105,,CRLF
reportingNode41,1594011548669,1600529956432,1,240,10,ED89540C88119D4,240,10,0,,,,,,,,,,,,,,,2,6,27729,,CRLF
reportingNode19,1614149408877,1613281470312,1,240,10,C68FECFACD75731,240,10,0,,,,,,,,,,,,,,,1,5,41897,,CRLF
reportingNode98,1608277604786,1614170420065,1,240,10,8EB8C50E0B67CB2,240,10,1,,,,,,,,,,,,,,,3,1,97381,,CRLF
reportingNode4,1611906440764,1598179166518,1,240,10,E8B68D14B5E0436,240,10,3,,,,24010FC23,54487,547,54487,,,,,,,,3,4,92981,,CRLF
reportingNode18,1610474067605,1597875109207,1,240,10,13312A3E5CD6391,240,10,3,,,,24010C49B,94796,432,94796,,,,,,,,1,2,82412,,CRLF
reportingNode38,1605557890238,1610212580078,1,240,10,68C6225138D183D,240,10,0,,,,,,,,,,,,,,,1,1,17320,,CRLF
reportingNode88,1600682401099,1607556377417,1,240,10,FA7BF1359C80C3D,240,10,0,,,,,,,,,,,,,,,3,4,20441,,CRLF
reportingNode99,1611938233375,1603379996000,1,240,10,49776C9078A9271,240,10,3,,,,24010E4FB,59200,544,59200,,,,,,,,3,4,74560,,CRLF
reportingNode44,1599031230044,1608223029924,1,240,10,9F2F62988D89A8F,240,10,3,,,,240108681,15572,343,15572,,,,,,,,3,3,38931,,CRLF
reportingNode78,1604217247166,1608300617815,1,240,10,0F9C56E3A8A7B59,240,10,0,,,,,,,,,,,,,,,2,5,91919,,CRLF
reportingNode96,1604126676839,1601254294380,1,240,10,86A1E10CD645DC9,240,10,3,,,,240105432,45568,206,45568,,,,,,,,2,1,27859,,CRLF
reportingNode60,1612778826329,1595420109347,1,240,10,0337E7EBB1E43FC,240,10,0,,,,,,,,,,,,,,,2,4,98789,,CRLF
reportingNode72,1594152673246,1607808615318,1,240,10,4CFAD92177CEAAB,240,10,0,,,,,,,,,,,,,,,2,3,52333,,CRLF
reportingNode29,1597987824928,1611794736646,1,240,10,3C977061FC9F1D5,240,10,1,,,,,,,,,,,,,,,1,5,45068,,CRLF
reportingNode52,1600320454606,1594942371005,1,240,10,A9C059A972CB6A9,240,10,3,,,,24010EE03,16199,462,16199,,,,,,,,1,5,21670,,CRLF
reportingNode14,1608537234488,1599660653978,1,240,10,91FB3B62BB6D4F6,240,10,0,,,,,,,,,,,,,,,3,2,76818,,CRLF
reportingNode91,1601656770747,1600752562945,1,240,10,12AE311AAF73545,240,10,0,,,,,,,,,,,,,,,3,2,61105,,CRLF
reportingNode46,1602410491612,1609593382735,1,240,10,64A0B9235262F8B,240,10,0,,,,,,,,,,,,,,,1,1,73733,,CRLF
reportingNode87,1604900087228,1602523977827,1,240,10,1723CBF722D6ACE,240,10,2,,8F0B,240108F0B,,,,,,,,,,,,2,2,89371,,CRLF
reportingNode75,1599140952912,1603948210326,1,240,10,8F7BA50E82C4E60,240,10,1,,,,,,,,,,,,,,,3,5,90313,,CRLF
reportingNode20,1603812231037,1603117817082,1,240,10,BFF907E09024C43,240,10,3,,,,24010F344,96690,548,96690,,,,,,,,3,5,27781,,CRLF
reportingNode74,1610438855045,1596385466254,1,240,10,BD3FD50C30A7DBE,240,10,1,,,,,,,,,,,,,,,1,1,10318,,CRLF
reportingNode51,1611252729182,1612123339699,1,240,10,21588CE45CA88DD,240,10,0,,,,,,,,,,,,,,,1,6,60852,,CRLF
reportingNode43,1600833289815,1596898836117,1,240,10,26A0E8CBC1457A3,240,10,2,,718D,24010718D,,,,,,,,,,,,2,3,75443,,CRLF
reportingNode74,1605121866294,1614288040948,1,240,10,232C403918F8FC8,240,10,2,,8076,240108076,,,,,,,,,,,,1,6,77743,,CRLF
reportingNode23,1600985672842,1613948225957,1,240,10,EDCDC0DD48B9848,240,10,1,,,,,,,,,,,,,,,3,4,34757,,CRLF
reportingNode37,1595473092562,1609509073152,1,240,10,8CEE58BFFDB0992,240,10,1,,,,,,,,,,,,,,,3,6,10672,,CRLF
reportingNode20,1603880181211,1593676485479,1,240,10,161D31F730B68DE,240,10,1,,,,,,,,,,,,,,,1,3,57052,,CRLF
reportingNode33,1596675331891,1599836783766,1,240,10,9F420C2637D0324,240,10,1,,,,,,,,,,,,,,,3,5,30770,,CRLF
reportingNode55,1609344614183,1594306456462,1,240,10,85282A30428E788,240,10,0,,,,,,,,,,,,,,,2,1,70420,,CRLF
reportingNode39,1610359186610,1608039659233,1,240,10,D931B09152D2E00,240,10,2,,0E1B,240100E1B,,,,,,,,,,,,3,4,72707,,CRLF
reportingNode88,1606930355019,1611745035723,1,240,10,C1441627C510B47,240,10,0,,,,,,,,,,,,,,,1,2,80301,,CRLF
reportingNode71,1594922208775,1605091229153,1,240,10,566BEE86A8CBDDF,240,10,0,,,,,,,,,,,,,,,3,4,76124,,CRLF
reportingNode15,1595708942863,1612934107758,1,240,10,547F7182567D7F7,240,10,3,,,,240109E85,68867,369,68867,,,,,,,,3,4,35598,,CRLF
reportingNode95,1595963239896,1605948106098,1,240,10,50AF5CE7245CFAA,240,10,0,,,,,,,,,,,,,,,3,2,41630,,CRLF
reportingNode40,1599478414267,1613401687488,1,240,10,663F758CA5F9101,240,10,0,,,,,,,,,,,,,,,3,4,91026,,CRLF
reportingNode1,1602005472602,1600132505428,1,240,10,8EF9EEF6C055F63,240,10,0,,,,,,,,,,,,,,,1,6,69706,,CRLF
reportingNode17,1600026262715,1593210318244,1,240,10,EA2EB0E17343570,240,10,3,,,,24010BEA0,99935,818,99935,,,,,,,,2,3,44090,,CRLF
reportingNode71,1607781591117,1600075560130,1,240,10,6059F0D69C75C2B,240,10,2,,F9DE,24010F9DE,,,,,,,,,,,,3,6,99595,,CRLF
reportingNode97,1601224902776,1599310501377,1,240,10,5D285E5CCAEB103,240,10,3,,,,24010E254,14075,778,14075,,,,,,,,2,3,42630,,CRLF
reportingNode61,1610283597820,1613997875104,1,240,10,2570D7007C8F9C2,240,10,0,,,,,,,,,,,,,,,1,6,58589,,CRLF
reportingNode49,1601185003589,1596012906264,1,240,10,CFEACDAD0AAC951,240,10,1,,,,,,,,,,,,,,,2,1,70475,,CRLF
reportingNode26,1612585181539,1612949175644,1,240,10,B2A6F9CC7761249,240,10,2,,7274,240107274,,,,,,,,,,,,3,4,86763,,CRLF
reportingNode13,1597737270327,1597594203951,1,240,10,94BDB37E1DA2484,240,10,0,,,,,,,,,,,,,,,3,4,49066,,CRLF
reportingNode89,1607864612224,1607759883042,1,240,10,B5A212F2F7CF9CC,240,10,1,,,,,,,,,,,,,,,2,6,71387,,CRLF
reportingNode43,1597136635196,1597996349389,1,240,10,D3E399E2F9F2615,240,10,2,,32C3,2401032C3,,,,,,,,,,,,3,2,48880,,CRLF
reportingNode48,1595698390069,1600541925946,1,240,10,5B95CF727AD3B6C,240,10,0,,,,,,,,,,,,,,,2,4,57037,,CRLF
reportingNode81,1607481988003,1594527189503,1,240,10,41DD1D25F946533,240,10,2,,7157,240107157,,,,,,,,,,,,1,3,54125,,CRLF
reportingNode68,1610347936531,1600555537348,1,240,10,6EBACEC87F4235A,240,10,3,,,,24010F523,25561,587,25561,,,,,,,,3,5,14853,,CRLF
reportingNode38,1606900257704,1595604481617,1,240,10,3E71D59BD0E1CBE,240,10,2,,E637,24010E637,,,,,,,,,,,,2,3,90490,,CRLF
reportingNode86,1603616407090,1594282108808,1,240,10,BC7AA870CC10EC1,240,10,1,,,,,,,,,,,,,,,2,5,49341,,CRLF
reportingNode13,1610368517528,1603742187515,1,240,10,733B79A3FC087A3,240,10,3,,,,24010D416,81076,547,81076,,,,,,,,1,2,66539,,CRLF
reportingNode34,1604428671611,1604104393413,1,240,10,4629BFD890341A3,240,10,1,,,,,,,,,,,,,,,3,5,36587,,CRLF
reportingNode2,1600052972209,1610265437702,1,240,10,E34EA7F1CDFCFDC,240,10,3,,,,240101862,29952,728,29952,,,,,,,,1,4,43783,,CRLF
reportingNode67,1596661956269,1601507872254,1,240,10,B404DB183316F48,240,10,2,,822F,24010822F,,,,,,,,,,,,2,4,29057,,CRLF
reportingNode51,1609573118735,1600571880910,1,240,10,E9594C7B9B6A93E,240,10,2,,0C20,240100C20,,,,,,,,,,,,1,5,50844,,CRLF
reportingNode38,1603457001208,1609377744402,1,240,10,DF51BDF59A7504C,240,10,3,,,,2401079A9,43828,689,43828,,,,,,,,3,6,95341,,CRLF
reportingNode62,1604967778636,1604180983826,1,240,10,00AABFE4140F55A,240,10,2,,6425,240106425,,,,,,,,,,,,1,5,85425,,CRLF
reportingNode37,1598729968024,1612672984976,1,240,10,35B8A4EE662553C,240,10,3,,,,24010B7FC,98625,740,98625,,,,,,,,3,5,93594,,CRLF
reportingNode66,1602870252827,1610037507182,1,240,10,867D1B1BD82C665,240,10,3,,,,240105885,87173,499,87173,,,,,,,,3,1,48220,,CRLF
reportingNode27,1609237890452,1597151280107,1,240,10,98D8111C5AD796B,240,10,2,,082A,24010082A,,,,,,,,,,,,3,5,88385,,CRLF
reportingNode17,1609777385910,1598639588703,1,240,10,AC80D37C1475977,240,10,1,,,,,,,,,,,,,,,3,5,62563,,CRLF
reportingNode24,1602269350124,1597370067590,1,240,10,E1027DAF7B3DA12,240,10,3,,,,2401058AF,41682,523,41682,,,,,,,,2,6,41387,,CRLF
reportingNode24,1598714753121,1600804337189,1,240,10,26E56515B16F647,240,10,3,,,,24010CE10,74016,217,74016,,,,,,,,2,4,67766,,CRLF
reportingNode92,1604883486265,1610021840418,1,240,10,431162443844468,240,10,1,,,,,,,,,,,,,,,1,4,35112,,CRLF
reportingNode37,1601997798684,1602688191002,1,240,10,2FBAA3F861060CC,240,10,2,,38C5,2401038C5,,,,,,,,,,,,1,1,95474,,CRLF
reportingNode83,1613428667566,1614517188099,1,240,10,CFF2F8458E631AA,240,10,0,,,,,,,,,,,,,,,3,3,31294,,CRLF
reportingNode38,1593229538584,1603482153437,1,240,10,3B6226AC8E3BE6A,240,10,0,,,,,,,,,,,,,,,1,3,14496,,CRLF
reportingNode29,1606545534476,1607333859067,1,240,10,12C521DB59FD110,240,10,0,,,,,,,,,,,,,,,3,5,11244,,CRLF
reportingNode30,1606715681640,1604004890681,1,240,10,BD0CC0F00FC29EE,240,10,3,,,,24010950B,75243,576,75243,,,,,,,,1,6,69329,,CRLF
reportingNode83,1614316856517,1595264115374,1,240,10,30EEA3A1ECA8831,240,10,1,,,,,,,,,,,,,,,3,1,22360,,CRLF
reportingNode87,1609777986309,1606556322186,1,240,10,A1752306F2981D7,240,10,3,,,,2401068B4,83236,452,83236,,,,,,,,2,4,81718,,CRLF
reportingNode25,1603317616429,1599557229443,1,240,10,268E86E39F27DAA,240,10,0,,,,,,,,,,,,,,,3,1,81643,,CRLF
reportingNode16,1601048968688,1593327146315,1,240,10,766E023E737C541,240,10,0,,,,,,,,,,,,,,,1,5,50055,,CRLF
reportingNode46,1611734344946,1602453440636,1,240,10,1DCAE7AA96124D6,240,10,2,,054F,24010054F,,,,,,,,,,,,1,1,30706,,CRLF
reportingNode65,1593844287807,1595408530811,1,240,10,B7455B6CC5AD9A2,240,10,1,,,,,,,,,,,,,,,3,2,15979,,CRLF
reportingNode31,1597189979382,1600346963798,1,240,10,DB7A4474F725B60,240,10,3,,,,24010B6D4,26641,714,26641,,,,,,,,1,2,24555,,CRLF
reportingNode24,1595192355993,1614416552639,1,240,10,FB0044707993E2E,240,10,1,,,,,,,,,,,,,,,1,2,69881,,CRLF
reportingNode1,1596422561004,1600011898786,1,240,10,FE52DCE3AD07379,240,10,2,,3C2B,240103C2B,,,,,,,,,,,,2,2,17550,,CRLF
reportingNode24,1605586956973,1607986841478,1,240,10,6128AC5640F917C,240,10,0,,,,,,,,,,,,,,,3,4,82900,,CRLF
reportingNode73,1602548113584,1604981311577,1,240,10,B3E403311C339D8,240,10,1,,,,,,,,,,,,,,,3,5,51510,,CRLF
reportingNode92,1600560609782,1602003704695,1,240,10,C24A1F817D9BFEA,240,10,3,,,,240104EE0,11412,740,11412,,,,,,,,2,5,43724,,CRLF
reportingNode65,1606203390818,1608470517464,1,240,10,3AFCFF25F19FBFF,240,10,2,,35ED,2401035ED,,,,,,,,,,,,2,4,51201,,CRLF
reportingNode88,1597675715350,1606905173737,1,240,10,3F0E55942C30DAE,240,10,3,,,,240108983,56972,376,56972,,,,,,,,2,3,82647,,CRLF
reportingNode36,1606545039234,1610571392929,1,240,10,EDFFEF14A089250,240,10,1,,,,,,,,,,,,,,,1,6,50108,,CRLF
reportingNode50,1612808495163,1598063142679,1,240,10,E0043AA446CCAA1,240,10,2,,12A2,2401012A2,,,,,,,,,,,,2,4,69005,,CRLF
reportingNode2,1595749092131,1610752028851,1,240,10,24D4464DE52554E,240,10,2,,8E77,240108E77,,,,,,,,,,,,3,4,96746,,CRLF
reportingNode38,1614223112402,1607233705516,1,240,10,347438CDE81BEF1,240,10,2,,EA71,24010EA71,,,,,,,,,,,,1,4,68599,,CRLF
reportingNode63,1596798125545,1609106758112,1,240,10,F0B85FCC28FB73E,240,10,3,,,,24010A93F,77571,123,77571,,,,,,,,1,1,74862,,CRLF
reportingNode47,1593501924419,1604836216841,1,240,10,FDB0A2D19DC895B,240,10,2,,C3E4,24010C3E4,,,,,,,,,,,,2,4,63136,,CRLF
reportingNode83,1603310883403,1600292067825,1,240,10,4647C9FCF23A405,240,10,3,,,,240100CAE,77495,270,77495,,,,,,,,3,6,54538,,CRLF
reportingNode44,1598331713023,1611997401779,1,240,10,6D9A4447F05ECFA,240,10,3,,,,24010F2BC,81062,273,81062,,,,,,,,1,3,93473,,CRLF
reportingNode42,1613528080969,1610993060981,1,240,10,84AA1EA263C21AA,240,10,0,,,,,,,,,,,,,,,3,4,92279,,CRLF
reportingNode57,1602651784660,1607719804310,1,240,10,E004F654606F82B,240,10,2,,0440,240100440,,,,,,,,,,,,1,4,55654,,CRLF
reportingNode56,1595174306589,1597149424643,1,240,10,1E51371FC87746E,240,10,3,,,,2401037CA,31890,893,31890,,,,,,,,1,3,69919,,CRLF
reportingNode71,1606577839879,1613826315144,1,240,10,8E6B4388CC53202,240,10,1,,,,,,,,,,,,,,,1,5,96137,,CRLF
reportingNode60,1610970680449,1612987778078,1,240,10,39053C237828CD4,240,10,0,,,,,,,,,,,,,,,2,5,81573,,CRLF
reportingNode84,1609948290226,1593484965042,1,240,10,E9EFA2A11E260D5,240,10,2,,4AFB,240104AFB,,,,,,,,,,,,1,3,46598,,CRLF
reportingNode25,1595461731830,1606240237465,1,240,10,65853D0AFF15846,240,10,2,,B149,24010B149,,,,,,,,,,,,3,2,32072,,CRLF
reportingNode28,1601803518108,1604298587513,1,240,10,0B478A1DB962544,240,10,0,,,,,,,,,,,,,,,2,1,59117,,CRLF
reportingNode48,1605135656397,1593489350306,1,240,10,66E4873DD72644F,240,10,2,,6BA3,240106BA3,,,,,,,,,,,,1,3,44919,,CRLF
reportingNode31,1602681757522,1595529497535,1,240,10,F4D1C0D780ED5AD,240,10,2,,8A55,240108A55,,,,,,,,,,,,1,1,48291,,CRLF
reportingNode81,1597298592400,1613388660662,1,240,10,90E9433F819D6AA,240,10,1,,,,,,,,,,,,,,,3,6,78400,,CRLF
reportingNode78,1595022478370,1599362763684,1,240,10,BD680667BD98CB5,240,10,3,,,,24010299F,18034,208,18034,,,,,,,,2,2,50713,,CRLF
reportingNode68,1599600194532,1597200944587,1,240,10,500160834C13A8F,240,10,1,,,,,,,,,,,,,,,3,1,45358,,CRLF
reportingNode98,1604689195859,1601552959444,1,240,10,79B78420EC1FD5D,240,10,0,,,,,,,,,,,,,,,1,6,75648,,CRLF
reportingNode6,1602661444686,1607376696372,1,240,10,B5432FE698E0F51,240,10,1,,,,,,,,,,,,,,,2,2,73439,,CRLF
reportingNode50,1599366487398,1610344794219,1,240,10,FB84A9EA31FE612,240,10,3,,,,24010B76C,39504,427,39504,,,,,,,,1,1,11239,,CRLF
reportingNode39,1603408883984,1607196372633,1,240,10,EF250E4E29AB198,240,10,3,,,,24010C89C,17621,275,17621,,,,,,,,2,3,79235,,CRLF
reportingNode83,1599156150742,1612928713414,1,240,10,9744BB6CA76639E,240,10,3,,,,24010B5DA,67378,133,67378,,,,,,,,1,4,30972,,CRLF
reportingNode68,1595696866053,1610502393373,1,240,10,0530BC3316CD205,240,10,0,,,,,,,,,,,,,,,2,5,45348,,CRLF
reportingNode60,1598067474849,1605427000969,1,240,10,5AC3579BE3955E2,240,10,2,,7864,240107864,,,,,,,,,,,,2,3,22668,,CRLF
reportingNode38,1610023395901,1599839112094,1,240,10,C0FBA537A735356,240,10,3,,,,24010ADE7,76424,757,76424,,,,,,,,2,2,76958,,CRLF
reportingNode1,1599362693484,1608259725488,1,240,10,AEABC4497D41537,240,10,0,,,,,,,,,,,,,,,1,5,78949,,CRLF
reportingNode99,1610513577766,1601799029774,1,240,10,FABF569999DC9A2,240,10,3,,,,240104A2F,54144,716,54144,,,,,,,,2,3,97258,,CRLF
reportingNode66,1602130589786,1607750547442,1,240,10,0DE3D08CA2E8629,240,10,3,,,,24010D0FB,88214,119,88214,,,,,,,,2,6,40793,,CRLF
reportingNode47,1612459206779,1604746360437,1,240,10,9C4F151D953E882,240,10,1,,,,,,,,,,,,,,,2,3,68338,,CRLF
reportingNode59,1604685046318,1600025946444,1,240,10,863C5EC053677B8,240,10,2,,F432,24010F432,,,,,,,,,,,,1,1,75054,,CRLF
reportingNode68,1604106079854,1613170667418,1,240,10,06A0F6572FB4808,240,10,3,,,,240108701,34418,506,34418,,,,,,,,1,6,18011,,CRLF
reportingNode85,1610578733752,1602216537817,1,240,10,3D986667DA4ADA5,240,10,0,,,,,,,,,,,,,,,3,4,38548,,CRLF
reportingNode84,1614348513059,1600968012698,1,240,10,62D85EA6DF04C4A,240,10,0,,,,,,,,,,,,,,,3,3,92474,,CRLF
reportingNode67,1594178831953,1610764816735,1,240,10,A02F611100488C1,240,10,1,,,,,,,,,,,,,,,1,4,16820,,CRLF
reportingNode50,1596416681133,1609069504787,1,240,10,6895318F16FEDF4,240,10,1,,,,,,,,,,,,,,,2,6,27440,,CRLF
reportingNode88,1594754840822,1593684129827,1,240,10,39740189CA32F9C,240,10,3,,,,240103A8B,28614,311,28614,,,,,,,,1,1,62124,,CRLF
reportingNode54,1613072260444,1598983053554,1,240,10,8D6509E3D358AB1,240,10,2,,2771,240102771,,,,,,,,,,,,2,2,48873,,CRLF
reportingNode13,1611063938115,1595002303692,1,240,10,E36A9DA287E2AE2,240,10,0,,,,,,,,,,,,,,,1,4,81195,,CRLF
reportingNode88,1598272584920,1606946625875,1,240,10,42CC42F91AFD827,240,10,2,,1E6F,240101E6F,,,,,,,,,,,,2,5,76014,,CRLF
reportingNode95,1612131763450,1604207323900,1,240,10,26CDFA1CF52FB9E,240,10,1,,,,,,,,,,,,,,,1,1,60398,,CRLF
reportingNode48,1605118759048,1594533654282,1,240,10,5BBF4220C004092,240,10,0,,,,,,,,,,,,,,,2,2,46586,,CRLF
reportingNode49,1607232540745,1612935982488,1,240,10,335F8439CA5F55E,240,10,3,,,,24010B05C,70500,586,70500,,,,,,,,1,6,53632,,CRLF
reportingNode34,1593347216526,1608520243481,1,240,10,991A80C4035FA51,240,10,2,,A148,24010A148,,,,,,,,,,,,1,3,46831,,CRLF
reportingNode59,1599218841997,1594435634399,1,240,10,F2AB8160033CE25,240,10,1,,,,,,,,,,,,,,,2,2,99303,,CRLF
reportingNode58,1603606748523,1611892501241,1,240,10,F732693633B11CB,240,10,1,,,,,,,,,,,,,,,2,6,66058,,CRLF
reportingNode70,1610946351989,1607056460562,1,240,10,128F2DABA153391,240,10,0,,,,,,,,,,,,,,,3,2,75440,,CRLF
reportingNode53,1607227487778,1602750740587,1,240,10,11CD6525E1438F8,240,10,1,,,,,,,,,,,,,,,1,5,34853,,CRLF
reportingNode64,1597275717243,1607572014794,1,240,10,76FD7E2E26F82D0,240,10,1,,,,,,,,,,,,,,,2,2,31993,,CRLF
reportingNode27,1604327988920,1614274080734,1,240,10,BF864C3B088A33F,240,10,3,,,,24010A585,36432,617,36432,,,,,,,,2,1,50990,,CRLF
reportingNode31,1613071212061,1605580982293,1,240,10,F38ABA0EC3CE675,240,10,2,,E941,24010E941,,,,,,,,,,,,2,6,45655,,CRLF
reportingNode26,1595772546106,1605928556413,1,240,10,ECC27C906FA4477,240,10,2,,FE55,24010FE55,,,,,,,,,,,,1,1,25237,,CRLF
reportingNode35,1607089671393,1606470401807,1,240,10,36CDC80D01FB351,240,10,1,,,,,,,,,,,,,,,1,3,18160,,CRLF
