reportingNode,reportTs,eventTs,eventType,hMcc,hMnc,hashedImsi,vMcc,vMnc,rat,cellName,gsmLac,gsmCid,umtsLac,umtsSac,umtsRncId,umtsCi,lteEnodeBId,lteCi,cellPortionId,locationEstimateShape,locationEstimateLat,locationEstimateLon,locationEstimateRadius,crmGender,crmAgeGroup,crmZipCode,presencePointId,groupPresencePointIdCRLF
reportingnode88,1609245015000,1591715962000,1,240,24,7L7G56C1A743P5C5,240,2,J1,12,211522,0,0,0,0,0,0,0,0,0,0,0,1,4,42201,0,0,CRLF
reportingnode11,1616395080000,1595014634000,1,240,24,0H3T84O9C040L1R0,240,2,P4,4,477501,0,0,0,0,0,0,0,0,0,0,0,1,4,74009,0,0,CRLF
reportingnode96,1607984464000,1593016732000,1,240,24,7Z0E06T7Y132S3G8,240,2,C7,34,212611,0,0,0,0,0,0,0,0,0,0,0,2,6,14437,0,0,CRLF
reportingnode96,1619829956000,1604458814000,1,240,24,4U7I12Q9I686S1E3,240,2,V1,52,469837,0,0,0,0,0,0,0,0,0,0,0,3,3,31376,0,0,CRLF
reportingnode29,1602998645000,1613926678000,1,240,24,3M1J25C0X502E1V2,240,2,Y7,24,634941,0,0,0,0,0,0,0,0,0,0,0,0,3,90937,0,0,CRLF
reportingnode61,1594994243000,1617219880000,1,240,24,9Z6R22W2H172T4E3,240,2,T8,17,008052,0,0,0,0,0,0,0,0,0,0,0,3,0,48049,0,0,CRLF
reportingnode32,1599283188000,1610009568000,1,240,24,8O7A28L8S372F2O2,240,2,M2,94,903786,0,0,0,0,0,0,0,0,0,0,0,2,4,48669,0,0,CRLF
reportingnode11,1612060150000,1614063936000,1,240,24,0P9E20U2Z631P6H0,240,2,W7,49,445588,0,0,0,0,0,0,0,0,0,0,0,2,5,93178,0,0,CRLF
reportingnode67,1601839498000,1611739153000,1,240,24,3P3J12U9Z339X7J3,240,2,R4,50,276939,0,0,0,0,0,0,0,0,0,0,0,2,5,10487,0,0,CRLF
reportingnode83,1617677592000,1591981046000,1,240,24,2G0S24G9S287M0Y9,240,2,Q2,91,680229,0,0,0,0,0,0,0,0,0,0,0,2,6,86013,0,0,CRLF
reportingnode84,1613520792000,1617382915000,1,240,24,4E3V56H2O411U4Q3,240,2,K7,0,877872,0,0,0,0,0,0,0,0,0,0,0,1,2,10299,0,0,CRLF
reportingnode78,1591141696000,1604012502000,1,240,24,7J4M01N9A461S7E4,240,2,M1,46,822794,0,0,0,0,0,0,0,0,0,0,0,0,5,91430,0,0,CRLF
reportingnode33,1614872782000,1603093455000,1,240,24,6E3Q67C2I661Q3C0,240,2,F6,35,969458,0,0,0,0,0,0,0,0,0,0,0,1,6,73223,0,0,CRLF
reportingnode75,1613952312000,1616676095000,1,240,24,5V3D69P4Y364V2H7,240,2,F8,46,558054,0,0,0,0,0,0,0,0,0,0,0,2,4,82153,0,0,CRLF
reportingnode21,1596976558000,1601985615000,1,240,24,2W8X39D5C226P1Y6,240,2,N9,3,249539,0,0,0,0,0,0,0,0,0,0,0,3,5,89605,0,0,CRLF
reportingnode07,1594776889000,1609260877000,1,240,24,4R4V70U7F839Y9M4,240,2,A3,96,274994,0,0,0,0,0,0,0,0,0,0,0,0,3,95581,0,0,CRLF
reportingnode45,1599614319000,1592990480000,1,240,24,5C3C15O5C997Q6C5,240,2,W3,32,703917,0,0,0,0,0,0,0,0,0,0,0,0,5,70907,0,0,CRLF
reportingnode28,1611230356000,1605887257000,1,240,24,7K2Q11J9P856P7J8,240,2,J1,35,032288,0,0,0,0,0,0,0,0,0,0,0,2,5,25120,0,0,CRLF
reportingnode80,1596632468000,1620404126000,1,240,24,2L1I51N4V419A8W8,240,2,E6,65,191142,0,0,0,0,0,0,0,0,0,0,0,3,1,17610,0,0,CRLF
reportingnode88,1598950120000,1611267362000,1,240,24,4N0W25U0J492R5M7,240,2,K9,7,543650,0,0,0,0,0,0,0,0,0,0,0,1,6,64697,0,0,CRLF
reportingnode89,1605893032000,1616936117000,1,240,24,2N5S04T8Y827A7M6,240,2,E6,96,582985,0,0,0,0,0,0,0,0,0,0,0,1,1,29736,0,0,CRLF
reportingnode55,1599279559000,1598518601000,1,240,24,2N9H42B6L266F2N3,240,2,A5,25,357131,0,0,0,0,0,0,0,0,0,0,0,3,3,66034,0,0,CRLF
reportingnode64,1606158402000,1617536936000,1,240,24,1F5N85D3P813D0I4,240,2,O0,9,125569,0,0,0,0,0,0,0,0,0,0,0,3,0,75350,0,0,CRLF
reportingnode34,1598666742000,1593570376000,1,240,24,9Q3H81L5A401U8B1,240,2,U0,10,449080,0,0,0,0,0,0,0,0,0,0,0,3,1,31070,0,0,CRLF
reportingnode44,1611808669000,1595551680000,1,240,24,5B2Z29A2Q139I1Z1,240,2,R6,0,225760,0,0,0,0,0,0,0,0,0,0,0,0,2,88825,0,0,CRLF
reportingnode70,1617241733000,1613326255000,1,240,24,6F5L53Q6P059L0T2,240,2,R5,57,922841,0,0,0,0,0,0,0,0,0,0,0,1,2,86532,0,0,CRLF
reportingnode85,1611827166000,1597657206000,1,240,24,7G7A50H8V277F9G5,240,2,H5,88,512574,0,0,0,0,0,0,0,0,0,0,0,1,2,76426,0,0,CRLF
reportingnode10,1594901376000,1592649944000,1,240,24,3U5R69T6S143Y9L7,240,2,X0,100,445250,0,0,0,0,0,0,0,0,0,0,0,3,2,76183,0,0,CRLF
reportingnode84,1608495012000,1620064748000,1,240,24,6J5J08Q2G256V8W7,240,2,M8,94,345128,0,0,0,0,0,0,0,0,0,0,0,0,3,22958,0,0,CRLF
reportingnode58,1619814199000,1622060025000,1,240,24,4U8J26U2G685W8N4,240,2,I5,48,382002,0,0,0,0,0,0,0,0,0,0,0,1,3,93294,0,0,CRLF
reportingnode89,1594601787000,1592632501000,1,240,24,9J5A89A2N334G3D8,240,2,S0,22,213871,0,0,0,0,0,0,0,0,0,0,0,3,0,57278,0,0,CRLF
reportingnode52,1614510642000,1592142537000,1,240,24,9L8V39T7R014O1T4,240,2,U1,54,649841,0,0,0,0,0,0,0,0,0,0,0,2,0,20441,0,0,CRLF
reportingnode03,1606363001000,1604311614000,1,240,24,3P8L46Q3D036S4V2,240,2,H7,86,741163,0,0,0,0,0,0,0,0,0,0,0,3,6,46427,0,0,CRLF
reportingnode92,1603015046000,1618097189000,1,240,24,1K6Z06A0C903R7E4,240,2,A2,88,051638,0,0,0,0,0,0,0,0,0,0,0,3,2,50401,0,0,CRLF
reportingnode71,1594903763000,1619710234000,1,240,24,6B1R63W5E093M2G6,240,2,X2,26,378664,0,0,0,0,0,0,0,0,0,0,0,3,6,52280,0,0,CRLF
reportingnode66,1596645709000,1615461165000,1,240,24,6G9F44I8W638M3X4,240,2,X9,36,851755,0,0,0,0,0,0,0,0,0,0,0,0,5,64947,0,0,CRLF
reportingnode01,1622181437000,1593728098000,1,240,24,7G7G44X4C024Z2U4,240,2,O9,99,172972,0,0,0,0,0,0,0,0,0,0,0,0,5,24447,0,0,CRLF
reportingnode23,1616622940000,1610703675000,1,240,24,4D4E47Q6Q483Z1V6,240,2,K0,26,829040,0,0,0,0,0,0,0,0,0,0,0,3,5,87230,0,0,CRLF
reportingnode42,1594657275000,1613713725000,1,240,24,7W3T89K1U648C6M1,240,2,N6,11,734398,0,0,0,0,0,0,0,0,0,0,0,2,3,56325,0,0,CRLF
reportingnode94,1604248938000,1620184881000,1,240,24,7B3U37Q9P097C2Y3,240,2,H5,21,446614,0,0,0,0,0,0,0,0,0,0,0,0,4,46213,0,0,CRLF
reportingnode85,1613615821000,1591656539000,1,240,24,0S9W33L2E483Q8R6,240,2,K6,22,864826,0,0,0,0,0,0,0,0,0,0,0,0,3,30132,0,0,CRLF
reportingnode74,1600318124000,1594870107000,1,240,24,1Q0I10P1Q306W1F0,240,2,T9,56,812540,0,0,0,0,0,0,0,0,0,0,0,3,2,87724,0,0,CRLF
reportingnode53,1614456254000,1599622036000,1,240,24,7C6M19M4F794Q3I5,240,2,W2,84,443007,0,0,0,0,0,0,0,0,0,0,0,0,6,36653,0,0,CRLF
reportingnode95,1621825611000,1595772888000,1,240,24,9B0K73N8Y600V3D8,240,2,E9,32,138967,0,0,0,0,0,0,0,0,0,0,0,0,2,78785,0,0,CRLF
reportingnode29,1615294292000,1596148043000,1,240,24,5M2P45E1V183Y0R8,240,2,B0,99,749007,0,0,0,0,0,0,0,0,0,0,0,0,5,37616,0,0,CRLF
reportingnode27,1613599777000,1607152043000,1,240,24,1J1V86A0D102H2T4,240,2,S0,90,962037,0,0,0,0,0,0,0,0,0,0,0,2,4,22328,0,0,CRLF
reportingnode04,1592414110000,1612367048000,1,240,24,4Q3O36T5F831M5S3,240,2,L9,63,590010,0,0,0,0,0,0,0,0,0,0,0,0,5,10921,0,0,CRLF
reportingnode23,1607105938000,1600623381000,1,240,24,9K6Q91Y3C246V6R5,240,2,H3,17,703183,0,0,0,0,0,0,0,0,0,0,0,2,1,44789,0,0,CRLF
reportingnode42,1594405968000,1615112083000,1,240,24,6R6H54R4V691B4I1,240,2,X8,8,276253,0,0,0,0,0,0,0,0,0,0,0,1,6,51027,0,0,CRLF
reportingnode08,1595577610000,1602035256000,1,240,24,6S6M12Z6S715C9N4,240,2,T0,10,097336,0,0,0,0,0,0,0,0,0,0,0,0,2,55707,0,0,CRLF
reportingnode44,1617082880000,1597565214000,1,240,24,8R4S74R9Z434C2E2,240,2,K5,41,153463,0,0,0,0,0,0,0,0,0,0,0,1,1,47489,0,0,CRLF
reportingnode03,1615240281000,1610642354000,1,240,24,0X6R15C0S485C1B6,240,2,X7,47,888364,0,0,0,0,0,0,0,0,0,0,0,0,3,88701,0,0,CRLF
reportingnode71,1600228091000,1606616070000,1,240,24,5W5Z36P2V921J6V2,240,2,C7,63,341221,0,0,0,0,0,0,0,0,0,0,0,1,6,31419,0,0,CRLF
reportingnode74,1607595529000,1614866485000,1,240,24,5H2N04Z0O154H3R8,240,2,G6,68,739784,0,0,0,0,0,0,0,0,0,0,0,1,4,77906,0,0,CRLF
reportingnode66,1618537265000,1612840291000,1,240,24,8I2E08M9X332O2T4,240,2,G9,87,618505,0,0,0,0,0,0,0,0,0,0,0,1,1,52305,0,0,CRLF
reportingnode31,1595681775000,1612478819000,1,240,24,0W9M45W9V104K6N1,240,2,K9,20,252756,0,0,0,0,0,0,0,0,0,0,0,0,3,90637,0,0,CRLF
reportingnode69,1593973812000,1618675300000,1,240,24,9Y3D62Y8B498Z7M8,240,2,M3,69,458209,0,0,0,0,0,0,0,0,0,0,0,2,0,96459,0,0,CRLF
reportingnode29,1607080316000,1610865920000,1,240,24,7N5X88G3X955O8S2,240,2,U2,22,086509,0,0,0,0,0,0,0,0,0,0,0,2,4,82171,0,0,CRLF
reportingnode08,1602558520000,1596268237000,1,240,24,5J7G48J1I176I3I9,240,2,A9,41,178350,0,0,0,0,0,0,0,0,0,0,0,0,0,90675,0,0,CRLF
reportingnode52,1599884777000,1621787754000,1,240,24,2S4T71K3C278R6S9,240,2,N8,61,239326,0,0,0,0,0,0,0,0,0,0,0,1,0,30113,0,0,CRLF
reportingnode43,1599754198000,1608239944000,1,240,24,8O2Y00M4M877W3N0,240,2,O7,24,301229,0,0,0,0,0,0,0,0,0,0,0,0,6,80614,0,0,CRLF
reportingnode48,1613559811000,1613160578000,1,240,24,5Q4M73U7L553R5B2,240,2,K9,46,328573,0,0,0,0,0,0,0,0,0,0,0,1,2,67444,0,0,CRLF
reportingnode72,1610646338000,1610515246000,1,240,24,9X6T98W6M335H9H1,240,2,S7,14,850846,0,0,0,0,0,0,0,0,0,0,0,1,0,17029,0,0,CRLF
reportingnode42,1619917408000,1598096170000,1,240,24,6Z3N98Y7Y254X7R8,240,2,D6,38,375674,0,0,0,0,0,0,0,0,0,0,0,0,5,53491,0,0,CRLF
reportingnode21,1606788144000,1610361602000,1,240,24,6H3Y08Q3L959Q4H3,240,2,T7,89,636893,0,0,0,0,0,0,0,0,0,0,0,2,4,19333,0,0,CRLF
reportingnode82,1600780257000,1619337462000,1,240,24,3L9D77E9R167N8P7,240,2,I5,59,904929,0,0,0,0,0,0,0,0,0,0,0,0,0,14719,0,0,CRLF
reportingnode97,1599925529000,1597753044000,1,240,24,3N3P18Q1D801F0H1,240,2,X0,8,108488,0,0,0,0,0,0,0,0,0,0,0,0,2,96773,0,0,CRLF
reportingnode38,1598274166000,1614759968000,1,240,24,9A3X75N0B350T0F7,240,2,V9,65,581320,0,0,0,0,0,0,0,0,0,0,0,3,5,74388,0,0,CRLF
reportingnode20,1597077245000,1612807424000,1,240,24,4J7W46Q3U427R8E4,240,2,Q2,6,471999,0,0,0,0,0,0,0,0,0,0,0,1,3,84241,0,0,CRLF
reportingnode85,1605818775000,1603000233000,1,240,24,0T1C81M7C003I8C0,240,2,P1,43,318761,0,0,0,0,0,0,0,0,0,0,0,1,3,76088,0,0,CRLF
reportingnode78,1610228396000,1610683947000,1,240,24,7B0H21X5A189G0D8,240,2,C2,27,409997,0,0,0,0,0,0,0,0,0,0,0,0,2,14138,0,0,CRLF
reportingnode06,1613715565000,1619119443000,1,240,24,3D8X05C8C163Q9D9,240,2,I4,32,670002,0,0,0,0,0,0,0,0,0,0,0,3,6,48510,0,0,CRLF
reportingnode14,1621995068000,1608836442000,1,240,24,8V6L50Y6V217O6Z5,240,2,X0,81,001015,0,0,0,0,0,0,0,0,0,0,0,2,2,34226,0,0,CRLF
reportingnode56,1603929668000,1614297656000,1,240,24,6H2W34G8I702N6I6,240,2,I1,9,944532,0,0,0,0,0,0,0,0,0,0,0,1,6,15341,0,0,CRLF
reportingnode63,1592793037000,1609863436000,1,240,24,1A8G43K4Z976K1M0,240,2,V5,55,359954,0,0,0,0,0,0,0,0,0,0,0,0,0,79953,0,0,CRLF
reportingnode64,1611776546000,1621231153000,1,240,24,4W3E68Z5R510M0O8,240,2,V2,57,697020,0,0,0,0,0,0,0,0,0,0,0,1,6,13348,0,0,CRLF
reportingnode09,1618937041000,1619698978000,1,240,24,0K9F50N3W209O5N2,240,2,E3,3,335919,0,0,0,0,0,0,0,0,0,0,0,1,6,13889,0,0,CRLF
reportingnode79,1602774910000,1601077405000,1,240,24,2Y0L68I8P516R0Q3,240,2,F1,38,331239,0,0,0,0,0,0,0,0,0,0,0,1,4,76275,0,0,CRLF
reportingnode61,1612599880000,1607451000000,1,240,24,7W5T86L5X730N2S2,240,2,V1,2,809312,0,0,0,0,0,0,0,0,0,0,0,1,1,30551,0,0,CRLF
reportingnode22,1602993483000,1601944951000,1,240,24,4X9A77Y6N479Z4N7,240,2,K2,58,733200,0,0,0,0,0,0,0,0,0,0,0,3,0,55257,0,0,CRLF
reportingnode81,1612132899000,1599088909000,1,240,24,7L6J71H5B087B6X8,240,2,C6,2,159001,0,0,0,0,0,0,0,0,0,0,0,1,1,20174,0,0,CRLF
reportingnode07,1621008973000,1613520977000,1,240,24,7N6Z82H3N738X7N2,240,2,P2,51,950093,0,0,0,0,0,0,0,0,0,0,0,3,3,72434,0,0,CRLF
reportingnode01,1611643868000,1622054163000,1,240,24,1E4W50Z2X738R2Y8,240,2,L3,20,070505,0,0,0,0,0,0,0,0,0,0,0,3,6,97511,0,0,CRLF
reportingnode47,1595644666000,1591287412000,1,240,24,9C7K95Y9X439O7B0,240,2,G1,39,966066,0,0,0,0,0,0,0,0,0,0,0,2,3,90731,0,0,CRLF
reportingnode17,1614092049000,1592267529000,1,240,24,6G5Z22X1L037H1B3,240,2,B1,54,507041,0,0,0,0,0,0,0,0,0,0,0,3,5,48933,0,0,CRLF
reportingnode26,1605967171000,1597463304000,1,240,24,4L9S49U8N497W4N5,240,2,N7,89,027161,0,0,0,0,0,0,0,0,0,0,0,2,1,79711,0,0,CRLF
reportingnode43,1606753738000,1618499155000,1,240,24,5H1T80Z4S464B9V1,240,2,A5,43,740346,0,0,0,0,0,0,0,0,0,0,0,1,3,49520,0,0,CRLF
reportingnode46,1606998664000,1592325192000,1,240,24,3G1F17N9C061D1O8,240,2,R8,8,733638,0,0,0,0,0,0,0,0,0,0,0,3,1,77337,0,0,CRLF
reportingnode97,1601603615000,1608976693000,1,240,24,1V4Y65Q9Z035A1R1,240,2,I6,32,612734,0,0,0,0,0,0,0,0,0,0,0,1,2,21706,0,0,CRLF
reportingnode39,1592835755000,1595852197000,1,240,24,0U2V47N0S030Z3L8,240,2,B6,69,830188,0,0,0,0,0,0,0,0,0,0,0,3,1,61788,0,0,CRLF
reportingnode80,1594159854000,1606785193000,1,240,24,3V0C09E1Z297A2A1,240,2,L5,34,169341,0,0,0,0,0,0,0,0,0,0,0,0,4,82358,0,0,CRLF
reportingnode16,1596429841000,1600311255000,1,240,24,9J8R33V9H877L5R3,240,2,Y5,29,526902,0,0,0,0,0,0,0,0,0,0,0,3,6,67227,0,0,CRLF
reportingnode00,1592426211000,1614060698000,1,240,24,3M8F90P1Q903J5K1,240,2,B6,86,794249,0,0,0,0,0,0,0,0,0,0,0,1,2,35865,0,0,CRLF
reportingnode15,1599329803000,1615698492000,1,240,24,6J5H29E3U995D3B3,240,2,C1,15,302431,0,0,0,0,0,0,0,0,0,0,0,1,1,74920,0,0,CRLF
reportingnode65,1598037481000,1617016097000,1,240,24,5X0Y28Z3Q426L1M0,240,2,O0,34,698932,0,0,0,0,0,0,0,0,0,0,0,2,1,16487,0,0,CRLF
reportingnode48,1618980189000,1606015615000,1,240,24,9M1M07X9U203M6I7,240,2,Y9,66,730421,0,0,0,0,0,0,0,0,0,0,0,2,4,91748,0,0,CRLF
reportingnode85,1618872986000,1614785083000,1,240,24,8B6T46A9L954K8L3,240,2,S7,52,714121,0,0,0,0,0,0,0,0,0,0,0,2,6,74482,0,0,CRLF
reportingnode48,1599082546000,1601802608000,1,240,24,8B6Z45T8O828X3A2,240,2,H4,23,087886,0,0,0,0,0,0,0,0,0,0,0,0,0,82998,0,0,CRLF
reportingnode33,1614622172000,1600189716000,1,240,24,4J0Z60V5I399R1Q5,240,2,V1,17,974162,0,0,0,0,0,0,0,0,0,0,0,3,1,31810,0,0,CRLF
reportingnode66,1612721813000,1600357437000,1,240,24,2S0V54W7B971W2V9,240,2,S3,23,968027,0,0,0,0,0,0,0,0,0,0,0,3,6,95848,0,0,CRLF
reportingnode40,1619429972000,1605889011000,1,240,24,8M6D96V1Q807D8U7,240,2,W7,42,307386,0,0,0,0,0,0,0,0,0,0,0,0,4,63036,0,0,CRLF
reportingnode23,1598860013000,1613923340000,1,240,24,6N5Q13Z8U654Y4P7,240,2,X2,53,947867,0,0,0,0,0,0,0,0,0,0,0,2,2,78474,0,0,CRLF
reportingnode28,1591815712000,1621091994000,1,240,24,5G7R23W6V404G9L3,240,2,M9,4,739052,0,0,0,0,0,0,0,0,0,0,0,1,4,19251,0,0,CRLF
reportingnode01,1607308523000,1601671148000,1,240,24,0C1E72C0V058Z3M7,240,2,T1,34,573110,0,0,0,0,0,0,0,0,0,0,0,2,2,77424,0,0,CRLF
reportingnode01,1597713150000,1609700331000,1,240,24,7Y0E54R1O114E6Z5,240,2,X8,68,830988,0,0,0,0,0,0,0,0,0,0,0,2,4,51426,0,0,CRLF
reportingnode96,1609378510000,1598515507000,1,240,24,0M1Z05E3V888J1K3,240,2,H0,16,784776,0,0,0,0,0,0,0,0,0,0,0,3,0,35232,0,0,CRLF
reportingnode89,1591096512000,1600130258000,1,240,24,1A9L89Y6T371P5W0,240,2,S1,30,235649,0,0,0,0,0,0,0,0,0,0,0,3,2,64935,0,0,CRLF
reportingnode40,1615650887000,1595612128000,1,240,24,2B0A18K1F197U3I9,240,2,O8,5,585985,0,0,0,0,0,0,0,0,0,0,0,3,5,36616,0,0,CRLF
reportingnode12,1618121927000,1616922621000,1,240,24,1D5H51A8X244D6P9,240,2,G7,16,786366,0,0,0,0,0,0,0,0,0,0,0,0,6,69139,0,0,CRLF
reportingnode27,1619960802000,1594111244000,1,240,24,7X8D92K1F199R0F0,240,2,V3,99,162508,0,0,0,0,0,0,0,0,0,0,0,2,1,84772,0,0,CRLF
reportingnode59,1599756902000,1599271251000,1,240,24,1T8F27Y5B191K8Y2,240,2,V9,1,510278,0,0,0,0,0,0,0,0,0,0,0,1,5,30960,0,0,CRLF
reportingnode88,1599758060000,1617798210000,1,240,24,6X1R19V9O512Y8I9,240,2,B6,97,668835,0,0,0,0,0,0,0,0,0,0,0,2,0,63519,0,0,CRLF
reportingnode36,1596832165000,1604359427000,1,240,24,5W7I10A6T990Y9H4,240,2,C0,82,021834,0,0,0,0,0,0,0,0,0,0,0,0,3,89685,0,0,CRLF
reportingnode84,1594135331000,1614388701000,1,240,24,3F7M66R6O222D5M1,240,2,W0,24,379448,0,0,0,0,0,0,0,0,0,0,0,2,3,92267,0,0,CRLF
reportingnode82,1610091313000,1620917929000,1,240,24,0J3O15T5J321I5W0,240,2,K3,73,519881,0,0,0,0,0,0,0,0,0,0,0,3,1,95728,0,0,CRLF
reportingnode61,1615940080000,1609030043000,1,240,24,6P8X59N7T607O3R0,240,2,F0,52,099889,0,0,0,0,0,0,0,0,0,0,0,3,0,51309,0,0,CRLF
reportingnode92,1622086112000,1593727062000,1,240,24,3J7M27J9Z232U0I7,240,2,J7,98,288662,0,0,0,0,0,0,0,0,0,0,0,2,5,85457,0,0,CRLF
reportingnode75,1617213083000,1612124053000,1,240,24,1A0Q77I4Q497K4M9,240,2,G4,9,487414,0,0,0,0,0,0,0,0,0,0,0,0,0,72787,0,0,CRLF
reportingnode45,1620159470000,1607349062000,1,240,24,4H8I66F5T905I5V1,240,2,N3,40,338286,0,0,0,0,0,0,0,0,0,0,0,1,0,40285,0,0,CRLF
reportingnode10,1608803556000,1619131025000,1,240,24,8K5V82D8Q121W8B1,240,2,S0,25,506922,0,0,0,0,0,0,0,0,0,0,0,0,2,91405,0,0,CRLF
reportingnode35,1596398553000,1597701012000,1,240,24,6W1C29F8I524P7T3,240,2,F2,78,025341,0,0,0,0,0,0,0,0,0,0,0,2,3,86859,0,0,CRLF
reportingnode65,1619872801000,1603562409000,1,240,24,3T6K48E8N541K5T9,240,2,X4,33,294644,0,0,0,0,0,0,0,0,0,0,0,0,1,23784,0,0,CRLF
reportingnode09,1611895052000,1599588799000,1,240,24,0O5A24I4F087V7E2,240,2,C9,52,000089,0,0,0,0,0,0,0,0,0,0,0,3,1,48899,0,0,CRLF
reportingnode60,1610977175000,1610930908000,1,240,24,9B9K05C1Q352B2H1,240,2,V0,61,141444,0,0,0,0,0,0,0,0,0,0,0,3,2,15977,0,0,CRLF
reportingnode14,1608231680000,1599532633000,1,240,24,7Q4J93C3Q670O8W8,240,2,P8,94,849325,0,0,0,0,0,0,0,0,0,0,0,0,1,35242,0,0,CRLF
reportingnode66,1601455785000,1611446822000,1,240,24,9X5H72D6P289K8F7,240,2,N8,3,345686,0,0,0,0,0,0,0,0,0,0,0,0,0,17147,0,0,CRLF
reportingnode04,1617124669000,1592633474000,1,240,24,4Z5F49S8S608C7F5,240,2,A5,15,747147,0,0,0,0,0,0,0,0,0,0,0,0,2,91576,0,0,CRLF
reportingnode57,1618680696000,1591152899000,1,240,24,0W1F72Q3Q311D2Y3,240,2,P9,73,984449,0,0,0,0,0,0,0,0,0,0,0,0,6,14432,0,0,CRLF
reportingnode91,1608732543000,1602344005000,1,240,24,8Q4U32J4E169U4L5,240,2,K9,67,321250,0,0,0,0,0,0,0,0,0,0,0,1,1,51630,0,0,CRLF
reportingnode23,1591677035000,1605346018000,1,240,24,7U2Y02T5M496I8V5,240,2,L4,36,532710,0,0,0,0,0,0,0,0,0,0,0,3,6,22207,0,0,CRLF
reportingnode28,1612859674000,1603190302000,1,240,24,7H4J92X0N999Y6J1,240,2,V9,41,902941,0,0,0,0,0,0,0,0,0,0,0,0,2,55490,0,0,CRLF
reportingnode37,1604845097000,1594878827000,1,240,24,6G2C48Y6E420W6Z1,240,2,R9,41,995638,0,0,0,0,0,0,0,0,0,0,0,0,0,68169,0,0,CRLF
reportingnode34,1611023224000,1606400062000,1,240,24,2I4N79L4H678E8V3,240,2,U8,94,661654,0,0,0,0,0,0,0,0,0,0,0,2,1,11511,0,0,CRLF
reportingnode62,1594699185000,1595628939000,1,240,24,9L0K80N6X291Y1B5,240,2,L6,10,932559,0,0,0,0,0,0,0,0,0,0,0,2,2,36014,0,0,CRLF
reportingnode30,1596508673000,1603986253000,1,240,24,9S8E40Y5X081Q2X2,240,2,B4,34,494759,0,0,0,0,0,0,0,0,0,0,0,3,2,17087,0,0,CRLF
reportingnode66,1602331695000,1612772171000,1,240,24,9C6L44R7S745O5E0,240,2,F5,85,435931,0,0,0,0,0,0,0,0,0,0,0,2,3,78080,0,0,CRLF
reportingnode29,1617199742000,1616599709000,1,240,24,1D7C16S0J961O3L6,240,2,C4,93,728113,0,0,0,0,0,0,0,0,0,0,0,0,1,54512,0,0,CRLF
reportingnode98,1609067866000,1615138378000,1,240,24,8L5B80Q4K542J1R7,240,2,I4,3,938719,0,0,0,0,0,0,0,0,0,0,0,0,3,13834,0,0,CRLF
reportingnode02,1608041271000,1610290268000,1,240,24,6F7T49Y2E666F6J6,240,2,G4,14,229854,0,0,0,0,0,0,0,0,0,0,0,0,2,75228,0,0,CRLF
reportingnode29,1607165644000,1593822835000,1,240,24,7F2Q89K0Z800O5P2,240,2,H9,32,915207,0,0,0,0,0,0,0,0,0,0,0,1,6,86492,0,0,CRLF
reportingnode09,1621597822000,1621903844000,1,240,24,6K4L59G3V666W3B2,240,2,Y8,65,426308,0,0,0,0,0,0,0,0,0,0,0,3,4,19423,0,0,CRLF
reportingnode20,1601564501000,1594442531000,1,240,24,0O3S04X4G202S9B0,240,2,A3,91,245438,0,0,0,0,0,0,0,0,0,0,0,3,4,97214,0,0,CRLF
reportingnode29,1608011831000,1607733844000,1,240,24,8E9W59Q9J950D1C0,240,2,R5,64,573809,0,0,0,0,0,0,0,0,0,0,0,0,6,57740,0,0,CRLF
reportingnode95,1618189245000,1609916435000,1,240,24,2F0X81O0Z029P8X5,240,2,F3,61,907863,0,0,0,0,0,0,0,0,0,0,0,3,2,42576,0,0,CRLF
reportingnode77,1595509143000,1593409490000,1,240,24,1S5N32Z4K906I5F7,240,2,F7,79,866278,0,0,0,0,0,0,0,0,0,0,0,1,2,60932,0,0,CRLF
reportingnode19,1619759117000,1594474787000,1,240,24,4T7B06F5O603N9Y1,240,2,W6,33,902249,0,0,0,0,0,0,0,0,0,0,0,0,1,57012,0,0,CRLF
reportingnode74,1595190090000,1598493858000,1,240,24,9I4F54W5I468N2U6,240,2,U9,72,939722,0,0,0,0,0,0,0,0,0,0,0,1,5,99663,0,0,CRLF
reportingnode55,1605301092000,1593242549000,1,240,24,5M5B01V8E601E0E7,240,2,P2,60,983219,0,0,0,0,0,0,0,0,0,0,0,1,2,33699,0,0,CRLF
reportingnode21,1613675513000,1601212824000,1,240,24,9D5T04M6M853B7P6,240,2,W3,51,903803,0,0,0,0,0,0,0,0,0,0,0,3,3,91178,0,0,CRLF
reportingnode05,1613973526000,1615759591000,1,240,24,7Y3Q01C1K990H2Q5,240,2,P7,25,855082,0,0,0,0,0,0,0,0,0,0,0,3,4,61838,0,0,CRLF
reportingnode08,1608189932000,1601753193000,1,240,24,7W2D19M0S898Y2M3,240,2,Z8,16,240367,0,0,0,0,0,0,0,0,0,0,0,0,2,53772,0,0,CRLF
reportingnode06,1621184158000,1610180096000,1,240,24,9A3S81X1S896K7D2,240,2,B4,54,836815,0,0,0,0,0,0,0,0,0,0,0,1,6,93262,0,0,CRLF
reportingnode08,1620982459000,1590991895000,1,240,24,1I3K60H9T893K7S2,240,2,T5,37,697530,0,0,0,0,0,0,0,0,0,0,0,0,6,72278,0,0,CRLF
