reportingNode,reportTs,eventTs,eventType,hMcc,hMnc,hashedImsi,vMcc,vMnc,rat,cellName,gsmLac,gsmCid,umtsLac,umtsSac,umtsRncId,umtsCi,lteEnodeBId,lteCi,cellPortionId,locationEstimateShape,locationEstimateLat,locationEstimateLon,locationEstimateRadius,crmGender,crmAgeGroup,crmZipCode,presencePointId,groupPresencePointIdCRLF
reportingnode24,1596270152000,1600241499000,1,240,24,0K6Y74F3C787L6W6,240,2,C6,10,164321,0,0,0,0,0,0,0,0,0,0,0,3,5,98394,0,0,CRLF
reportingnode71,1590938286000,1617571245000,1,240,24,1G8X41X2O460U4V5,240,2,J8,62,703086,0,0,0,0,0,0,0,0,0,0,0,0,0,35214,0,0,CRLF
reportingnode20,1597048341000,1600274864000,1,240,24,5W3T40R7D979B7R6,240,2,S0,83,189633,0,0,0,0,0,0,0,0,0,0,0,3,3,20732,0,0,CRLF
reportingnode34,1603305071000,1620546314000,1,240,24,4B1C80X4T072V5P3,240,2,M7,93,204089,0,0,0,0,0,0,0,0,0,0,0,1,6,86690,0,0,CRLF
reportingnode53,1601600361000,1598722280000,1,240,24,3U3F64S8I601T8A4,240,2,X4,27,772963,0,0,0,0,0,0,0,0,0,0,0,2,6,15953,0,0,CRLF
reportingnode29,1620086066000,1592740602000,1,240,24,0J2U62F2B230A9H1,240,2,I2,56,876466,0,0,0,0,0,0,0,0,0,0,0,2,6,17346,0,0,CRLF
reportingnode35,1611944089000,1606742846000,1,240,24,8L8T16J1B813Y7P8,240,2,B7,52,541159,0,0,0,0,0,0,0,0,0,0,0,1,2,30426,0,0,CRLF
reportingnode27,1602467118000,1594833942000,1,240,24,4F9V30Y3X528Q1T4,240,2,Z1,82,729364,0,0,0,0,0,0,0,0,0,0,0,2,0,34827,0,0,CRLF
reportingnode77,1593754061000,1604719873000,1,240,24,6B3F29G2N280H5B0,240,2,M9,96,902281,0,0,0,0,0,0,0,0,0,0,0,1,0,92114,0,0,CRLF
reportingnode54,1606813930000,1609082963000,1,240,24,0O9W93R9F010J2L0,240,2,U9,56,734860,0,0,0,0,0,0,0,0,0,0,0,0,3,46115,0,0,CRLF
reportingnode10,1613404870000,1595072183000,1,240,24,5G5B38J0Z948S8A4,240,2,Y4,7,560988,0,0,0,0,0,0,0,0,0,0,0,2,3,45582,0,0,CRLF
reportingnode96,1610692518000,1607527686000,1,240,24,3A5K05I3C233A6F9,240,2,S8,87,908162,0,0,0,0,0,0,0,0,0,0,0,2,1,62962,0,0,CRLF
reportingnode37,1619333804000,1604006561000,1,240,24,1W6G28R7N744D1L2,240,2,G6,17,138317,0,0,0,0,0,0,0,0,0,0,0,2,3,53276,0,0,CRLF
reportingnode31,1612537400000,1607638406000,1,240,24,6F1A99V7V439Q2W8,240,2,F4,13,130413,0,0,0,0,0,0,0,0,0,0,0,0,5,79564,0,0,CRLF
reportingnode22,1615412836000,1597946113000,1,240,24,3M6M54L8E463K0B7,240,2,N6,45,679021,0,0,0,0,0,0,0,0,0,0,0,3,0,96479,0,0,CRLF
reportingnode15,1606453971000,1595248330000,1,240,24,3W0L85U2E824D4O0,240,2,Y6,8,366757,0,0,0,0,0,0,0,0,0,0,0,1,0,74531,0,0,CRLF
reportingnode86,1599218100000,1594363970000,1,240,24,7O0W60A6W040F4D4,240,2,N5,37,762371,0,0,0,0,0,0,0,0,0,0,0,0,4,36249,0,0,CRLF
reportingnode56,1618981370000,1621627881000,1,240,24,9M1Q47R8N183H3S4,240,2,W5,99,036871,0,0,0,0,0,0,0,0,0,0,0,1,1,49314,0,0,CRLF
reportingnode23,1621064038000,1607891257000,1,240,24,9I1V97C5Q875R8V8,240,2,X9,12,128337,0,0,0,0,0,0,0,0,0,0,0,2,2,13393,0,0,CRLF
reportingnode69,1617735226000,1619113465000,1,240,24,8I2V34L4A503Z7S8,240,2,O4,51,473263,0,0,0,0,0,0,0,0,0,0,0,2,0,38341,0,0,CRLF
reportingnode41,1609831261000,1599609882000,1,240,24,7I7J72E6X432U8G4,240,2,R0,71,838074,0,0,0,0,0,0,0,0,0,0,0,2,2,62655,0,0,CRLF
reportingnode44,1594382716000,1601765215000,1,240,24,6P9M63D3Y067A4Q6,240,2,L8,100,468050,0,0,0,0,0,0,0,0,0,0,0,2,6,94849,0,0,CRLF
reportingnode61,1622157702000,1617938690000,1,240,24,7V8L55Z3G599M9Q1,240,2,W5,73,434085,0,0,0,0,0,0,0,0,0,0,0,1,2,46806,0,0,CRLF
reportingnode82,1607196975000,1617624587000,1,240,24,5W0U19M7W572Q1F5,240,2,D5,4,775447,0,0,0,0,0,0,0,0,0,0,0,3,5,83131,0,0,CRLF
reportingnode23,1613532866000,1613074838000,1,240,24,4T7X14R3Y601N0D6,240,2,H1,71,595838,0,0,0,0,0,0,0,0,0,0,0,0,1,87570,0,0,CRLF
reportingnode48,1619851449000,1609577438000,1,240,24,4C7P13D3E270Z6M2,240,2,Y1,31,251125,0,0,0,0,0,0,0,0,0,0,0,1,0,10561,0,0,CRLF
reportingnode32,1613415295000,1617918119000,1,240,24,5K1Z32E9Y512Y3N0,240,2,Z4,47,226169,0,0,0,0,0,0,0,0,0,0,0,0,1,54530,0,0,CRLF
reportingnode95,1598981390000,1606893071000,1,240,24,5B6R43V3F635T5S4,240,2,I8,64,057254,0,0,0,0,0,0,0,0,0,0,0,2,5,12724,0,0,CRLF
reportingnode07,1619128632000,1611873970000,1,240,24,2C2B87W6J668G3E4,240,2,S5,60,150237,0,0,0,0,0,0,0,0,0,0,0,2,5,29829,0,0,CRLF
reportingnode89,1596969991000,1600687398000,1,240,24,2D3Z46V4G113E7B9,240,2,D2,95,283839,0,0,0,0,0,0,0,0,0,0,0,0,2,83764,0,0,CRLF
reportingnode88,1592865680000,1594155537000,1,240,24,8U9M31H9E667D8X2,240,2,L3,9,289262,0,0,0,0,0,0,0,0,0,0,0,0,3,20929,0,0,CRLF
reportingnode93,1605615188000,1619988345000,1,240,24,5C5B00P4C543G0S5,240,2,N3,63,004048,0,0,0,0,0,0,0,0,0,0,0,0,6,69441,0,0,CRLF
reportingnode94,1606446562000,1621769518000,1,240,24,9H0N12Y7M511T8G1,240,2,U4,89,516342,0,0,0,0,0,0,0,0,0,0,0,3,2,46052,0,0,CRLF
reportingnode85,1616832999000,1600753424000,1,240,24,7P8W34G7K094A5V4,240,2,I1,86,350633,0,0,0,0,0,0,0,0,0,0,0,2,3,99294,0,0,CRLF
reportingnode17,1609367337000,1610931686000,1,240,24,7F5P29G8L650W5I4,240,2,T2,62,966691,0,0,0,0,0,0,0,0,0,0,0,3,6,76641,0,0,CRLF
reportingnode46,1614310049000,1595508247000,1,240,24,8Q8I41V8K860F4H3,240,2,Z0,4,738943,0,0,0,0,0,0,0,0,0,0,0,0,5,10293,0,0,CRLF
reportingnode19,1621016177000,1620570984000,1,240,24,6E7E01O4V351O5G4,240,2,K3,69,475829,0,0,0,0,0,0,0,0,0,0,0,1,5,72531,0,0,CRLF
reportingnode86,1593655072000,1592586303000,1,240,24,2C8U75S1R978G7Y7,240,2,F0,43,649677,0,0,0,0,0,0,0,0,0,0,0,1,5,96134,0,0,CRLF
reportingnode41,1592406804000,1592775184000,1,240,24,2R7W56C9G793Y5Q5,240,2,M5,49,709209,0,0,0,0,0,0,0,0,0,0,0,0,3,87410,0,0,CRLF
reportingnode29,1592302748000,1620612895000,1,240,24,3K4E07E5O460G5P7,240,2,Z3,36,178630,0,0,0,0,0,0,0,0,0,0,0,3,2,51327,0,0,CRLF
reportingnode36,1601330364000,1611088548000,1,240,24,5G2T75F9D424H2J0,240,2,Z5,80,080844,0,0,0,0,0,0,0,0,0,0,0,1,4,29732,0,0,CRLF
reportingnode14,1612258580000,1602896828000,1,240,24,1M8Y47W4Q044F7X2,240,2,U5,70,821878,0,0,0,0,0,0,0,0,0,0,0,1,4,80499,0,0,CRLF
reportingnode44,1600970118000,1605012166000,1,240,24,6B5Y70P9X730Y0K2,240,2,D4,40,296378,0,0,0,0,0,0,0,0,0,0,0,3,5,11550,0,0,CRLF
reportingnode89,1620597767000,1591414021000,1,240,24,7R0E94O5N042B7M0,240,2,R0,36,093394,0,0,0,0,0,0,0,0,0,0,0,2,2,80070,0,0,CRLF
reportingnode36,1598696148000,1613568188000,1,240,24,5D9A12V2N248L1X9,240,2,E1,94,547861,0,0,0,0,0,0,0,0,0,0,0,2,2,83985,0,0,CRLF
reportingnode14,1603259974000,1613933404000,1,240,24,3Q1T73Y7F722O7N0,240,2,K0,13,709635,0,0,0,0,0,0,0,0,0,0,0,3,2,32773,0,0,CRLF
reportingnode04,1600489357000,1593898669000,1,240,24,2M6S38K6M382C9Z2,240,2,U5,99,093581,0,0,0,0,0,0,0,0,0,0,0,0,4,69205,0,0,CRLF
reportingnode45,1619495902000,1590767362000,1,240,24,1V8O65Z8C386P5I7,240,2,L8,17,615389,0,0,0,0,0,0,0,0,0,0,0,0,0,64253,0,0,CRLF
reportingnode87,1610708558000,1600416602000,1,240,24,2K4A30Z0W124O9P9,240,2,Q2,16,982055,0,0,0,0,0,0,0,0,0,0,0,3,0,78811,0,0,CRLF
reportingnode05,1597295010000,1593001043000,1,240,24,9K0U39S8J892W3Q1,240,2,N4,1,902760,0,0,0,0,0,0,0,0,0,0,0,2,5,97876,0,0,CRLF
reportingnode04,1593268960000,1591996555000,1,240,24,5S9R90X6T698F3X0,240,2,Q0,41,065591,0,0,0,0,0,0,0,0,0,0,0,3,3,21477,0,0,CRLF
reportingnode24,1619498156000,1618119809000,1,240,24,4Z9K22V4M546I7U8,240,2,Z4,12,853204,0,0,0,0,0,0,0,0,0,0,0,1,5,43130,0,0,CRLF
reportingnode36,1596166839000,1598339405000,1,240,24,5Q7Y42J1Z787G1R1,240,2,O4,82,436688,0,0,0,0,0,0,0,0,0,0,0,0,6,69063,0,0,CRLF
reportingnode44,1598607554000,1608555703000,1,240,24,9L5N89O8V447A6N3,240,2,E0,65,641290,0,0,0,0,0,0,0,0,0,0,0,2,2,93342,0,0,CRLF
reportingnode01,1611825828000,1593981132000,1,240,24,0T6K82N8P127M1K7,240,2,A7,9,517815,0,0,0,0,0,0,0,0,0,0,0,0,0,87015,0,0,CRLF
reportingnode44,1605655235000,1613249762000,1,240,24,2Q2F89P5W625B4H6,240,2,D9,61,294324,0,0,0,0,0,0,0,0,0,0,0,0,0,62265,0,0,CRLF
reportingnode01,1605501284000,1609154625000,1,240,24,0I7W89M1L633P9R4,240,2,O6,12,880881,0,0,0,0,0,0,0,0,0,0,0,0,4,88956,0,0,CRLF
reportingnode31,1617575402000,1591481247000,1,240,24,1A4X57A6M514H6E7,240,2,B9,62,896683,0,0,0,0,0,0,0,0,0,0,0,0,4,75009,0,0,CRLF
reportingnode18,1608182503000,1610741557000,1,240,24,7M2Q53B4T531K6H7,240,2,Q7,88,339449,0,0,0,0,0,0,0,0,0,0,0,0,3,37159,0,0,CRLF
reportingnode27,1609811318000,1606241858000,1,240,24,1W6U43B0I893V0W7,240,2,P5,8,802079,0,0,0,0,0,0,0,0,0,0,0,2,1,14748,0,0,CRLF
reportingnode95,1601306005000,1596413065000,1,240,24,5P0R57L9M566W5C6,240,2,Y8,15,019555,0,0,0,0,0,0,0,0,0,0,0,2,5,70802,0,0,CRLF
reportingnode42,1597867857000,1612950960000,1,240,24,2A1U71Z5Q017U9V0,240,2,Y3,58,340572,0,0,0,0,0,0,0,0,0,0,0,2,0,75809,0,0,CRLF
reportingnode45,1602156362000,1601597846000,1,240,24,5N3F45I5N354A0E8,240,2,J1,76,017405,0,0,0,0,0,0,0,0,0,0,0,2,2,16153,0,0,CRLF
reportingnode92,1594076394000,1611262396000,1,240,24,0B2O36W1Q037V5D8,240,2,T2,89,363076,0,0,0,0,0,0,0,0,0,0,0,3,6,98320,0,0,CRLF
reportingnode04,1613979543000,1601309867000,1,240,24,1C2O08Q9K881T9H5,240,2,M1,78,827285,0,0,0,0,0,0,0,0,0,0,0,1,3,22208,0,0,CRLF
reportingnode82,1605733467000,1615167826000,1,240,24,7P8N74A5U150O4V3,240,2,D7,22,058475,0,0,0,0,0,0,0,0,0,0,0,0,0,28662,0,0,CRLF
reportingnode75,1606175273000,1614815424000,1,240,24,5O6G53T3P010K0R8,240,2,F3,22,535831,0,0,0,0,0,0,0,0,0,0,0,3,3,73797,0,0,CRLF
reportingnode67,1609697998000,1595452223000,1,240,24,9F4O28U5H534C5R5,240,2,Q2,52,549887,0,0,0,0,0,0,0,0,0,0,0,0,5,49608,0,0,CRLF
reportingnode89,1609555644000,1594198493000,1,240,24,7N1O66W3G538T2S0,240,2,O1,32,445208,0,0,0,0,0,0,0,0,0,0,0,2,5,40856,0,0,CRLF
reportingnode15,1611440550000,1603197523000,1,240,24,8E2F95Y8J215W2B3,240,2,S2,33,993977,0,0,0,0,0,0,0,0,0,0,0,1,6,57950,0,0,CRLF
reportingnode41,1612453092000,1601754468000,1,240,24,2T2L65S6P090L3V2,240,2,M2,74,822466,0,0,0,0,0,0,0,0,0,0,0,3,1,80587,0,0,CRLF
reportingnode64,1597276898000,1621887218000,1,240,24,9M2O35T4B422W6A6,240,2,P1,46,899640,0,0,0,0,0,0,0,0,0,0,0,1,6,39264,0,0,CRLF
reportingnode18,1608529150000,1613826209000,1,240,24,6O1H97V5T522F1W1,240,2,I4,6,475873,0,0,0,0,0,0,0,0,0,0,0,1,0,58653,0,0,CRLF
reportingnode21,1600768946000,1600759483000,1,240,24,3Y1I21S4J564W1E1,240,2,B4,93,702823,0,0,0,0,0,0,0,0,0,0,0,2,5,13169,0,0,CRLF
reportingnode83,1621117636000,1614020895000,1,240,24,3X1P86F0N016T1A0,240,2,W5,38,134605,0,0,0,0,0,0,0,0,0,0,0,2,3,86515,0,0,CRLF
reportingnode32,1604771942000,1602131242000,1,240,24,0L0H63F8J463C9P1,240,2,A4,82,609884,0,0,0,0,0,0,0,0,0,0,0,0,6,35957,0,0,CRLF
reportingnode34,1617425639000,1607115364000,1,240,24,4X6D34I2D991F5U8,240,2,B6,3,345712,0,0,0,0,0,0,0,0,0,0,0,2,4,83601,0,0,CRLF
reportingnode99,1618721703000,1591675569000,1,240,24,4Z0X66W8J768K4J2,240,2,P5,47,689510,0,0,0,0,0,0,0,0,0,0,0,2,3,21419,0,0,CRLF
reportingnode68,1613490729000,1593205014000,1,240,24,9M8M43P4K226M4P1,240,2,E0,4,371846,0,0,0,0,0,0,0,0,0,0,0,0,5,60913,0,0,CRLF
reportingnode05,1620336191000,1598680700000,1,240,24,3R6P83T6Q877K6N8,240,2,M8,72,480225,0,0,0,0,0,0,0,0,0,0,0,3,0,43133,0,0,CRLF
reportingnode46,1610526405000,1592498491000,1,240,24,1V1O19F7U982B2R5,240,2,N5,72,605962,0,0,0,0,0,0,0,0,0,0,0,1,6,49055,0,0,CRLF
reportingnode77,1599026285000,1607271517000,1,240,24,9V9B76T0J073E7Y7,240,2,D4,84,614640,0,0,0,0,0,0,0,0,0,0,0,0,0,18087,0,0,CRLF
reportingnode48,1607850240000,1615766779000,1,240,24,2R6W75R0T685E1P9,240,2,G8,87,601969,0,0,0,0,0,0,0,0,0,0,0,2,2,23271,0,0,CRLF
reportingnode40,1603046641000,1593270745000,1,240,24,6S5V26Y5G436I3V7,240,2,O4,12,288135,0,0,0,0,0,0,0,0,0,0,0,3,4,48423,0,0,CRLF
reportingnode85,1616141765000,1600614472000,1,240,24,9B6C20N6H820S4N9,240,2,C2,27,427352,0,0,0,0,0,0,0,0,0,0,0,2,3,19158,0,0,CRLF
reportingnode76,1594077106000,1620419874000,1,240,24,1N5E07J8Y847V1M4,240,2,Z9,60,571975,0,0,0,0,0,0,0,0,0,0,0,0,3,76689,0,0,CRLF
reportingnode92,1608591867000,1601227760000,1,240,24,0N0Z50H0S439D3A6,240,2,Y0,55,099781,0,0,0,0,0,0,0,0,0,0,0,1,0,64822,0,0,CRLF
reportingnode10,1609036522000,1619582938000,1,240,24,4S2C12B1I898C0H1,240,2,T8,47,500615,0,0,0,0,0,0,0,0,0,0,0,1,4,73182,0,0,CRLF
reportingnode42,1606453636000,1622175725000,1,240,24,2T5K93P3E600V9K8,240,2,Y2,15,985369,0,0,0,0,0,0,0,0,0,0,0,3,1,97310,0,0,CRLF
reportingnode11,1603297074000,1597492224000,1,240,24,9U6Z65T4M654L7V3,240,2,F7,94,054788,0,0,0,0,0,0,0,0,0,0,0,3,4,19449,0,0,CRLF
reportingnode05,1603011626000,1617223486000,1,240,24,6U4Z70W8A874X5I5,240,2,P7,26,691522,0,0,0,0,0,0,0,0,0,0,0,2,4,75653,0,0,CRLF
reportingnode85,1602677488000,1595149877000,1,240,24,1M1A77U6T383U6W9,240,2,Y4,86,599414,0,0,0,0,0,0,0,0,0,0,0,1,4,40660,0,0,CRLF
reportingnode80,1607829936000,1601422285000,1,240,24,0M3Q90B9Q127F9B6,240,2,U3,35,116397,0,0,0,0,0,0,0,0,0,0,0,0,2,22265,0,0,CRLF
reportingnode62,1593642268000,1614483419000,1,240,24,4R8H88H9J299B2K0,240,2,O6,20,517798,0,0,0,0,0,0,0,0,0,0,0,2,4,94458,0,0,CRLF
reportingnode46,1602872705000,1617538942000,1,240,24,9O1K62J8Z601I2T7,240,2,H7,95,522777,0,0,0,0,0,0,0,0,0,0,0,1,1,79539,0,0,CRLF
reportingnode37,1618233140000,1595311186000,1,240,24,0B5P05F5R699F4X5,240,2,J8,35,771723,0,0,0,0,0,0,0,0,0,0,0,2,0,88132,0,0,CRLF
reportingnode31,1619341015000,1616276466000,1,240,24,5X0M63T9P811L5P3,240,2,R8,66,568451,0,0,0,0,0,0,0,0,0,0,0,0,1,91596,0,0,CRLF
reportingnode38,1606478966000,1613064068000,1,240,24,9O0J87V2S039F2M3,240,2,Y3,1,840283,0,0,0,0,0,0,0,0,0,0,0,2,2,11783,0,0,CRLF
reportingnode09,1620708338000,1595430899000,1,240,24,2K8X75Y7D691Y0O8,240,2,Q8,42,690810,0,0,0,0,0,0,0,0,0,0,0,0,5,82749,0,0,CRLF
reportingnode24,1608541804000,1597301262000,1,240,24,3W9K79K0O177C6T1,240,2,E8,39,579666,0,0,0,0,0,0,0,0,0,0,0,2,6,91186,0,0,CRLF
reportingnode73,1617627848000,1600699369000,1,240,24,2H2I58X8N956S9E5,240,2,G4,1,196313,0,0,0,0,0,0,0,0,0,0,0,3,2,94671,0,0,CRLF
reportingnode33,1620551742000,1602990552000,1,240,24,7I2O45T1P499W9X9,240,2,H0,37,540984,0,0,0,0,0,0,0,0,0,0,0,2,0,99741,0,0,CRLF
reportingnode50,1615705804000,1597773248000,1,240,24,0J7C88B5N178J6H8,240,2,L7,54,919784,0,0,0,0,0,0,0,0,0,0,0,1,2,56374,0,0,CRLF
reportingnode97,1600937553000,1617143715000,1,240,24,6M0P52I6V239Q1V4,240,2,P6,20,782662,0,0,0,0,0,0,0,0,0,0,0,3,1,77673,0,0,CRLF
reportingnode88,1601086424000,1619871135000,1,240,24,3P5T98G2W263F5F7,240,2,J2,14,751469,0,0,0,0,0,0,0,0,0,0,0,0,5,31013,0,0,CRLF
reportingnode35,1593122064000,1609122669000,1,240,24,7O3Z78E2N455D2Y0,240,2,G3,98,085299,0,0,0,0,0,0,0,0,0,0,0,3,2,13004,0,0,CRLF
reportingnode35,1608523562000,1605362470000,1,240,24,1S9Q05Y0A858K7Y8,240,2,J9,44,903168,0,0,0,0,0,0,0,0,0,0,0,1,3,56695,0,0,CRLF
reportingnode73,1617303081000,1618777217000,1,240,24,5F7U68H9Y548L0Y5,240,2,V0,36,451026,0,0,0,0,0,0,0,0,0,0,0,1,3,55260,0,0,CRLF
reportingnode25,1619560183000,1607047433000,1,240,24,3P5V11R8P566Q0G9,240,2,Z3,74,944925,0,0,0,0,0,0,0,0,0,0,0,2,3,60808,0,0,CRLF
reportingnode29,1594649180000,1598759345000,1,240,24,4N2V70V5G018N2Q1,240,2,X1,23,625660,0,0,0,0,0,0,0,0,0,0,0,1,3,64187,0,0,CRLF
reportingnode07,1597262861000,1590823315000,1,240,24,3Z3X58P7A911U3Z9,240,2,Q8,22,211704,0,0,0,0,0,0,0,0,0,0,0,2,5,80790,0,0,CRLF
reportingnode94,1614471973000,1602542699000,1,240,24,7B0Y72C8D666X9F0,240,2,T8,14,035299,0,0,0,0,0,0,0,0,0,0,0,1,0,96218,0,0,CRLF
reportingnode79,1620994156000,1618574049000,1,240,24,1A0Y40J2S891B8F8,240,2,D5,54,361888,0,0,0,0,0,0,0,0,0,0,0,3,4,93641,0,0,CRLF
reportingnode56,1604412012000,1593261214000,1,240,24,8E5J96T6I357W3E6,240,2,Y1,36,062175,0,0,0,0,0,0,0,0,0,0,0,1,1,92331,0,0,CRLF
reportingnode27,1592072794000,1605948606000,1,240,24,5H9M51M3D950L9D9,240,2,Q7,93,098642,0,0,0,0,0,0,0,0,0,0,0,3,0,71475,0,0,CRLF
reportingnode83,1594136441000,1610336066000,1,240,24,6Z8U24R5D080D6W5,240,2,J7,50,058494,0,0,0,0,0,0,0,0,0,0,0,1,2,60166,0,0,CRLF
reportingnode29,1610999746000,1607516264000,1,240,24,5O9K56S9C562J6G2,240,2,L5,9,095445,0,0,0,0,0,0,0,0,0,0,0,3,6,29828,0,0,CRLF
reportingnode06,1622093172000,1606869930000,1,240,24,4Q9I08R8I339I4F7,240,2,X6,42,349875,0,0,0,0,0,0,0,0,0,0,0,1,5,72946,0,0,CRLF
reportingnode22,1613088594000,1619510174000,1,240,24,1N7H88W9J851B2H0,240,2,N7,26,572110,0,0,0,0,0,0,0,0,0,0,0,0,6,97658,0,0,CRLF
reportingnode76,1609287031000,1609945507000,1,240,24,9U6C63D7R134B3U6,240,2,F5,22,362337,0,0,0,0,0,0,0,0,0,0,0,0,3,87912,0,0,CRLF
reportingnode64,1612728023000,1602077694000,1,240,24,1T2I70N8L804C8I6,240,2,S0,63,489893,0,0,0,0,0,0,0,0,0,0,0,1,2,57619,0,0,CRLF
reportingnode53,1591573803000,1607032693000,1,240,24,6Z0E29J6L306F4N4,240,2,N3,61,522352,0,0,0,0,0,0,0,0,0,0,0,1,3,95468,0,0,CRLF
reportingnode83,1614079747000,1616881933000,1,240,24,9I1E43K9W158K1P8,240,2,C0,51,269799,0,0,0,0,0,0,0,0,0,0,0,3,5,57733,0,0,CRLF
reportingnode45,1616419517000,1610506510000,1,240,24,8G2M58X3B969S6R8,240,2,N3,97,799133,0,0,0,0,0,0,0,0,0,0,0,3,5,70795,0,0,CRLF
reportingnode74,1605275862000,1593654537000,1,240,24,5A4D39P4M493T0O9,240,2,W4,53,721264,0,0,0,0,0,0,0,0,0,0,0,2,5,18349,0,0,CRLF
reportingnode38,1618294414000,1600264334000,1,240,24,5X7C09K3V498H3Y4,240,2,X5,15,879402,0,0,0,0,0,0,0,0,0,0,0,3,3,31750,0,0,CRLF
reportingnode29,1612711561000,1599347508000,1,240,24,3P8X35Z3B984D7G9,240,2,N8,27,392769,0,0,0,0,0,0,0,0,0,0,0,3,2,98693,0,0,CRLF
reportingnode08,1618343543000,1606892392000,1,240,24,1Q5M76T1W850F0Z9,240,2,B0,33,740476,0,0,0,0,0,0,0,0,0,0,0,2,2,54237,0,0,CRLF
reportingnode94,1605251327000,1620383822000,1,240,24,3O3F21G2S886P2F9,240,2,W7,67,617939,0,0,0,0,0,0,0,0,0,0,0,0,1,64977,0,0,CRLF
reportingnode04,1618834742000,1602334602000,1,240,24,7O0P65W8R589O4M5,240,2,K2,2,627712,0,0,0,0,0,0,0,0,0,0,0,3,2,33579,0,0,CRLF
reportingnode99,1611727063000,1597218041000,1,240,24,0F9T27O8Y111N7Y3,240,2,Z2,12,666359,0,0,0,0,0,0,0,0,0,0,0,2,6,26522,0,0,CRLF
reportingnode72,1603837177000,1594206448000,1,240,24,2Q3H30E6Y523N6U1,240,2,K8,15,079874,0,0,0,0,0,0,0,0,0,0,0,3,0,22352,0,0,CRLF
reportingnode59,1601539078000,1605309696000,1,240,24,7Y3Y94K2G922D7X0,240,2,V9,42,162948,0,0,0,0,0,0,0,0,0,0,0,2,4,37604,0,0,CRLF
reportingnode84,1596947920000,1604936537000,1,240,24,9T2J07P7Z316X1F7,240,2,Z8,28,965325,0,0,0,0,0,0,0,0,0,0,0,2,3,34350,0,0,CRLF
reportingnode14,1606554643000,1594084022000,1,240,24,1I5V00D6O034L6O0,240,2,Y1,7,697572,0,0,0,0,0,0,0,0,0,0,0,2,6,88002,0,0,CRLF
reportingnode81,1616826034000,1620274648000,1,240,24,4W3M36A4Y752O6R5,240,2,C9,85,348699,0,0,0,0,0,0,0,0,0,0,0,2,0,58662,0,0,CRLF
reportingnode65,1618932844000,1612314795000,1,240,24,4P7O50W8U198V5L6,240,2,P5,96,656073,0,0,0,0,0,0,0,0,0,0,0,0,1,45408,0,0,CRLF
reportingnode45,1602512525000,1602747216000,1,240,24,2H3J42U3E843N7E0,240,2,E0,57,560783,0,0,0,0,0,0,0,0,0,0,0,0,4,19724,0,0,CRLF
reportingnode75,1592218899000,1595320851000,1,240,24,3L8P69Y7U166S8P2,240,2,R9,80,107377,0,0,0,0,0,0,0,0,0,0,0,2,4,84888,0,0,CRLF
reportingnode70,1599360939000,1601764979000,1,240,24,6X9X18Q9M275T3B9,240,2,M8,31,849473,0,0,0,0,0,0,0,0,0,0,0,1,2,81402,0,0,CRLF
reportingnode82,1597492511000,1595260392000,1,240,24,8C2Y04T6B468O0P3,240,2,R0,55,800609,0,0,0,0,0,0,0,0,0,0,0,0,4,89062,0,0,CRLF
reportingnode90,1613073254000,1611144331000,1,240,24,2G4M04T5I838I2Z3,240,2,D4,68,186476,0,0,0,0,0,0,0,0,0,0,0,1,0,21481,0,0,CRLF
reportingnode39,1606043170000,1621779909000,1,240,24,6Z6N23J9P961A5E6,240,2,Q0,83,515450,0,0,0,0,0,0,0,0,0,0,0,2,6,10337,0,0,CRLF
reportingnode78,1595368467000,1619038641000,1,240,24,5U2I57N8X757R4H1,240,2,Y2,84,974081,0,0,0,0,0,0,0,0,0,0,0,2,1,39050,0,0,CRLF
reportingnode14,1621365404000,1619717677000,1,240,24,0Q0U41H9A384P0E4,240,2,S2,13,295301,0,0,0,0,0,0,0,0,0,0,0,3,0,48628,0,0,CRLF
reportingnode44,1617695219000,1600679589000,1,240,24,4X6I68A1O017A9E3,240,2,E4,77,643438,0,0,0,0,0,0,0,0,0,0,0,2,5,91450,0,0,CRLF
reportingnode17,1615508830000,1613179953000,1,240,24,3E4P29W0K398F0K3,240,2,J0,17,548777,0,0,0,0,0,0,0,0,0,0,0,1,1,82024,0,0,CRLF
reportingnode60,1598297599000,1603724527000,1,240,24,2H2T45G2X206T6V7,240,2,I0,73,479491,0,0,0,0,0,0,0,0,0,0,0,2,0,33655,0,0,CRLF
reportingnode49,1606944729000,1606172896000,1,240,24,1K0C66U4I874R7T2,240,2,A9,55,964179,0,0,0,0,0,0,0,0,0,0,0,1,2,42460,0,0,CRLF
reportingnode93,1598683683000,1617533075000,1,240,24,9V3D39I7B303U9T0,240,2,V6,43,848560,0,0,0,0,0,0,0,0,0,0,0,3,1,98254,0,0,CRLF
reportingnode53,1590730616000,1618247495000,1,240,24,7X6Q13R5C730N9D7,240,2,V1,5,898192,0,0,0,0,0,0,0,0,0,0,0,1,4,97481,0,0,CRLF
reportingnode26,1590866013000,1620663417000,1,240,24,9Y0X00J9Q264P2N5,240,2,C9,40,078046,0,0,0,0,0,0,0,0,0,0,0,2,4,14248,0,0,CRLF
reportingnode79,1601960232000,1601899623000,1,240,24,0U0M09I1T267G1F8,240,2,M9,53,610377,0,0,0,0,0,0,0,0,0,0,0,3,2,48946,0,0,CRLF
